id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,event-time skew,87,18,32,50,288,ship,baseline,monotonic-signal
g002,late input,65,18,42,87,197,ship,edge,drag-penalty
g003,window pressure,102,20,6,63,467,ship,recovery,confidence-floor
g004,sink lag,36,24,11,59,183,watch,negative,lane-boundary
g005,event-time skew,94,28,36,62,322,ship,baseline,monotonic-signal
g006,late input,83,33,8,68,401,ship,edge,drag-penalty
g007,window pressure,37,38,16,32,154,watch,recovery,confidence-floor
g008,sink lag,105,8,43,105,361,ship,negative,lane-boundary
g009,event-time skew,55,30,37,103,205,ship,baseline,monotonic-signal
g010,late input,77,9,35,63,240,ship,edge,drag-penalty
g011,window pressure,48,36,36,91,175,watch,recovery,confidence-floor
g012,sink lag,37,52,38,23,71,hold,negative,lane-boundary
g013,event-time skew,35,62,5,80,262,ship,baseline,monotonic-signal
g014,late input,81,35,25,27,286,ship,edge,drag-penalty
g015,window pressure,108,59,16,91,518,ship,recovery,confidence-floor
g016,sink lag,81,73,34,41,302,ship,negative,lane-boundary
g017,event-time skew,71,48,44,64,220,ship,baseline,monotonic-signal
g018,late input,113,38,9,37,491,ship,edge,drag-penalty
g019,window pressure,94,35,35,71,342,ship,recovery,confidence-floor
g020,sink lag,44,71,7,49,268,ship,negative,lane-boundary
g021,event-time skew,110,22,37,86,400,ship,baseline,monotonic-signal
g022,late input,103,70,11,62,500,ship,edge,drag-penalty
g023,window pressure,59,61,42,58,187,watch,recovery,confidence-floor
g024,sink lag,40,24,17,61,177,watch,negative,lane-boundary
g025,event-time skew,34,37,27,67,132,watch,baseline,monotonic-signal
g026,late input,35,17,33,31,56,hold,edge,drag-penalty
g027,window pressure,83,10,38,104,294,ship,recovery,confidence-floor
g028,sink lag,110,44,21,102,502,ship,negative,lane-boundary
g029,event-time skew,39,28,35,62,106,watch,baseline,monotonic-signal
g030,late input,51,23,43,90,145,watch,edge,drag-penalty
g031,window pressure,61,23,28,22,177,watch,recovery,confidence-floor
g032,sink lag,40,25,22,79,176,watch,negative,lane-boundary
g033,event-time skew,106,29,20,26,399,ship,baseline,monotonic-signal
g034,late input,55,33,21,90,259,ship,edge,drag-penalty
g035,window pressure,77,38,23,40,294,ship,recovery,confidence-floor
g036,sink lag,47,43,32,63,166,watch,negative,lane-boundary
g037,event-time skew,36,13,10,36,153,watch,baseline,monotonic-signal
g038,late input,78,35,43,70,245,ship,edge,drag-penalty
g039,window pressure,58,14,19,48,218,ship,recovery,confidence-floor
g040,sink lag,96,41,29,85,394,ship,negative,lane-boundary
g041,event-time skew,30,57,36,61,94,hold,baseline,monotonic-signal
g042,late input,89,67,20,57,400,ship,edge,drag-penalty
g043,window pressure,78,40,34,60,276,ship,recovery,confidence-floor
g044,sink lag,76,64,22,66,346,ship,negative,lane-boundary
g045,event-time skew,34,8,38,30,22,hold,baseline,monotonic-signal
g046,late input,61,53,27,103,292,ship,edge,drag-penalty
g047,window pressure,34,43,44,101,104,watch,recovery,confidence-floor
g048,sink lag,112,40,12,61,501,ship,negative,lane-boundary
g049,event-time skew,66,76,18,89,357,ship,baseline,monotonic-signal
g050,late input,47,27,23,21,144,watch,edge,drag-penalty
g051,window pressure,85,75,6,78,469,ship,recovery,confidence-floor
g052,sink lag,63,66,20,25,263,ship,negative,lane-boundary
g053,event-time skew,56,29,28,89,230,ship,baseline,monotonic-signal
g054,late input,100,42,13,39,429,ship,edge,drag-penalty
g055,window pressure,81,22,7,62,380,ship,recovery,confidence-floor
g056,sink lag,75,15,5,35,330,ship,negative,lane-boundary
g057,event-time skew,76,49,6,69,398,ship,baseline,monotonic-signal
g058,late input,36,33,8,47,192,ship,edge,drag-penalty
g059,window pressure,63,28,17,84,296,ship,recovery,confidence-floor
g060,sink lag,80,28,37,60,260,ship,negative,lane-boundary
g061,event-time skew,92,30,28,56,342,ship,baseline,monotonic-signal
g062,late input,102,34,4,59,485,ship,edge,drag-penalty
g063,window pressure,81,38,14,65,371,ship,recovery,confidence-floor
g064,sink lag,59,43,21,29,224,ship,negative,lane-boundary
g065,event-time skew,96,48,5,102,514,ship,baseline,monotonic-signal
g066,late input,30,18,19,100,162,watch,edge,drag-penalty
g067,window pressure,88,40,7,60,424,ship,recovery,confidence-floor
g068,sink lag,77,19,23,88,323,ship,negative,lane-boundary
g069,event-time skew,31,46,12,20,142,watch,baseline,monotonic-signal
g070,late input,99,62,29,77,419,ship,edge,drag-penalty
g071,window pressure,49,72,39,24,136,watch,recovery,confidence-floor
g072,sink lag,71,45,45,88,237,ship,negative,lane-boundary
g073,event-time skew,42,69,8,38,243,ship,baseline,monotonic-signal
g074,late input,31,13,33,61,66,hold,edge,drag-penalty
